"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' has invalid format","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: cvc is empty","tests.web.component.payment","2026-07-20","skipped","2026-07-20","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'state' is absent","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'zipcode' length = max + 1","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'address1' is empty","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","131","[API] Create user should return 200_OK when send create user request with valid data. Case: 'first_name' length = max - 1","tests.api.user","2026-07-20","passed","2026-07-20","TestCreateUserApi","test_create_user","",""
"","255","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = max","tests.api.user","2026-07-20","passed","2026-07-20","TestCreateUserApi","test_create_user","",""
"","3347","[WEB] Sign up with valid data. Case: 'state' length = max - 1","tests.web.component.auth","2026-07-20","passed","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number too long","tests.web.component.payment","2026-07-20","skipped","2026-07-20","TestPaymentComponent","test_payment_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'city' length = min","tests.web.component.auth","2026-07-20","skipped","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","2499","[WEB Component] Animated product card overlay should have expected data","tests.web.component.product","2026-07-20","passed","2026-07-20","TestAnimatedProductCard","test_animated_product_card_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'birth_month' = 12","tests.web.component.auth","2026-07-20","skipped","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","317","[API] Update user should return 200_OK when send update user request with valid data. Case: 'company' length = min + 1","tests.api.user","2026-07-20","passed","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","239","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address2' length = max - 1","tests.api.user","2026-07-20","passed","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = max - 1","tests.web.component.auth","2026-07-20","skipped","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","138","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_year' = 1","tests.api.user","2026-07-20","passed","2026-07-20","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_month' is negative","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","5144","[WEB] Sign up with valid data. Case: 'zipcode' length = max","tests.web.component.auth","2026-07-20","passed","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","1192","[WEB Component] Should add product to cart when click on add to cart button multiple times","tests.web.component.product","2026-07-20","passed","2026-07-20","TestProductCard","test_product_details_component","",""
"","2767","[WEB Component] Order placed page should have expected screenshot","tests.web.component.payment","2026-07-20","passed","2026-07-20","TestPaymentComponent","test_invoice_file","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'last_name' length = max + 1","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'city' is absent","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'city' length = max + 1","tests.api.user","2026-07-20","skipped","2026-07-20","TestCreateUserApi","test_create_user","",""
"","143","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_year' = 10000","tests.api.user","2026-07-20","passed","2026-07-20","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = min + 1","tests.web.component.auth","2026-07-20","skipped","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","1176","[WEB Component] Product item should have expected data","tests.web.component.product","2026-07-20","failed","2026-07-20","TestProductItem","test_product_item","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'address1' is absent","tests.api.user","2026-07-20","skipped","2026-07-20","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = min + 1","tests.web.component.auth","2026-07-20","skipped","2026-07-20","TestSignUpWeb","test_signup_component","",""
"","216","[API] Update user should return 200_OK when send update user request with valid data. Case: 'city' length = min + 1","tests.api.user","2026-07-20","passed","2026-07-20","TestUpdateUserApi","test_update_user","",""
